agreement,grid
0.9538713067850052,0|10|20|21.5443|25|26.827|150|220
0.9538713067850052,0|15|20|21.5443|25|60|150|220
0.9538713067850052,0.1|10|20|21.5443|26.827|30|150|220
0.9538713067850052,0|0.1|7.19686|10|21.5443|70|150|500
0.9538713067850052,0|15|20|21.5443|25|60|150|500
0.9538713067850052,0|15|21.5443|25|60|150|220|500
0.9538713067850052,15|20|21.5443|25|60|150|220|500
0.9538713067850052,0|0.1|7.19686|10|21.5443|70|150|1000
0.9538713067850052,0|0.1|7.19686|20|21.5443|70|150|1000
0.9538713067850052,0|0.1|7.19686|21.5443|25|70|150|1000
0.9538713067850052,0|0.1|7.19686|21.5443|60|70|150|1000
